"date","store","county","vendor","description","bottle_qty","btl_price","total"
"2014-09-02 00:00:00",4426,"Marshall","Proximo","Jose Cuervo Especial Reposado Square",12,"$8.25","99.00"
"2014-09-02 00:00:00",4426,"Marshall","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$18.75","225.00"
"2014-09-02 00:00:00",4426,"Marshall","Proximo","Jose Cuervo Especial Reposado Tequila",48,"$4.50","216.00"
"2014-09-02 00:00:00",4430,"Webster","The Patron Spirits Company","Patron Silver Tequila",12,"$21.00","252.00"
"2014-09-02 00:00:00",4446,"Polk","The Patron Spirits Company","Patron Silver Tequila",2,"$21.00","42.00"
"2014-09-02 00:00:00",4459,"Wright","The Patron Spirits Company","Patron Tequila Silver",3,"$40.50","121.50"
"2014-09-02 00:00:00",4461,"Polk","Proximo","Jose Cuervo Especial Reposado Square",4,"$8.25","33.00"
"2014-09-02 00:00:00",4461,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",6,"$4.50","27.00"
"2014-09-02 00:00:00",4471,"Black Hawk","Proximo","Jose Cuervo Especial Reposado Tequila Mini",2,"$17.25","34.50"
"2014-09-02 00:00:00",4485,"O'Brien","Proximo","Jose Cuervo Especial Reposado Square",3,"$8.25","24.75"
"2014-09-02 00:00:00",4485,"O'Brien","Sazerac Co. Inc.","Tortilla White Tequila",2,"$9.96","19.92"
"2014-09-02 00:00:00",4488,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila",6,"$15.74","94.44"
"2014-09-02 00:00:00",4490,"Linn","The Patron Spirits Company","Patron Silver Tequila",3,"$21.00","63.00"
"2014-09-02 00:00:00",4514,"Webster","Proximo","Jose Cuervo Especial Reposado Flask",24,"$8.25","198.00"
"2014-09-02 00:00:00",4514,"Webster","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-09-02 00:00:00",4531,"Union","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-09-02 00:00:00",4559,"Mitchell","Campari(skyy)","Cabo Wabo Blanco",2,"$27.26","54.52"
"2014-09-02 00:00:00",4559,"Mitchell","Proximo","Jose Cuervo Especial Reposado Tequila",2,"$15.74","31.48"
"2014-09-02 00:00:00",4559,"Mitchell","Proximo","Jose Cuervo Especial Reposado Tequila",2,"$30.38","60.76"
"2014-09-02 00:00:00",4559,"Mitchell","Sazerac North America","Montezuma Gold Tequila",12,"$10.53","126.36"
"2014-09-02 00:00:00",4566,"Linn","Proximo","Jose Cuervo Especial Reposado Flask",5,"$8.25","41.25"
"2014-09-02 00:00:00",4576,"Dickinson","Proximo","Jose Cuervo Especial Silver",4,"$15.74","62.96"
"2014-09-02 00:00:00",4602,"Mills","Proximo","Jose Cuervo Cinge",12,"$15.87","190.44"
"2014-09-02 00:00:00",4617,"Polk","Proximo","1800 Silver Tequila",2,"$23.19","46.38"
"2014-09-02 00:00:00",4617,"Polk","Proximo","1800 Silver Tequila",3,"$13.44","40.32"
"2014-09-02 00:00:00",4617,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",2,"$18.75","37.50"
"2014-09-02 00:00:00",4617,"Polk","Proximo","Jose Cuervo Especial Silver",6,"$8.25","49.50"
"2014-09-02 00:00:00",4617,"Polk","The Patron Spirits Company","Patron Silver Tequila",5,"$12.75","63.75"
"2014-09-02 00:00:00",4625,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Flask",4,"$8.25","33.00"
"2014-09-02 00:00:00",4629,"Mills","Luxco-St Louis","Juarez Tequila Gold",12,"$9.75","117.00"
"2014-09-02 00:00:00",4656,"Story","Proximo","Jose Cuervo Especial Reposado Tequila",6,"$15.74","94.44"
"2014-09-02 00:00:00",4660,"Linn","The Patron Spirits Company","Patron Silver Tequila",12,"$12.75","153.00"
"2014-09-02 00:00:00",4665,"Polk","The Patron Spirits Company","Patron Silver Tequila",4,"$21.00","84.00"
"2014-09-02 00:00:00",4678,"Dallas","Proximo","Jose Cuervo Especial Silver",3,"$15.74","47.22"
"2014-09-02 00:00:00",4708,"Mills","Luxco-St Louis","Juarez Tequila Gold",6,"$20.25","121.50"
"2014-09-02 00:00:00",4730,"Polk","The Patron Spirits Company","Patron Tequila Silver",12,"$40.50","486.00"
"2014-09-02 00:00:00",4743,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$18.75","225.00"
"2014-09-02 00:00:00",4757,"Polk","Jim Beam Brands","Sauza Gold",1,"$13.40","13.40"
"2014-09-02 00:00:00",4757,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",3,"$4.50","13.50"
"2014-09-02 00:00:00",4757,"Polk","Proximo","Jose Cuervo Especial Silver",2,"$15.74","31.48"
"2014-09-02 00:00:00",4757,"Polk","The Patron Spirits Company","Patron Silver Tequila",1,"$21.00","21.00"
"2014-09-02 00:00:00",4805,"Webster","Proximo","Jose Cuervo Especial Reposado Tequila",3,"$18.75","56.25"
"2014-09-02 00:00:00",4820,"Lyon","Pernod Ricard USA/Austin Nichols","Olmeca Altos Reposado Mini",1,"$4.95","4.95"
"2014-09-02 00:00:00",4866,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Tequila",1,"$18.75","18.75"
"2014-09-02 00:00:00",4868,"Dallas","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-09-02 00:00:00",4877,"Polk","The Patron Spirits Company","Patron Tequila Silver Mini",1,"$30.45","30.45"
"2014-09-02 00:00:00",4909,"Sioux","Wilson Daniels Ltd.","Corralejo Reposado Tequila",6,"$22.50","135.00"
"2014-09-02 00:00:00",4926,"Polk","Proximo","Jose Cuervo Especial Reposado Flask",4,"$8.25","33.00"
"2014-09-02 00:00:00",4926,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila",6,"$4.50","27.00"
"2014-09-02 00:00:00",4936,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Tequila",6,"$4.50","27.00"
"2014-09-02 00:00:00",4936,"Pottawattamie","Proximo","Jose Cuervo Especial Reposado Tequila",6,"$15.74","94.44"
"2014-09-02 00:00:00",4978,"Black Hawk","Proximo","Jose Cuervo Especial Silver",12,"$15.74","188.88"
"2014-09-02 00:00:00",5005,"Pocahontas","Proximo","Jose Cuervo Especial Reposado Tequila",3,"$18.75","56.25"
"2014-09-02 00:00:00",5008,"Palo Alto","Proximo","Jose Cuervo Especial Reposado Tequila",3,"$15.74","47.22"
"2014-09-02 00:00:00",5018,"Scott","Proximo","Jose Cuervo Especial Reposado Flask",6,"$8.25","49.50"
"2014-09-02 00:00:00",5018,"Scott","The Patron Spirits Company","Patron Silver Tequila",6,"$21.00","126.00"
"2014-09-02 00:00:00",5031,"Black Hawk","Proximo","Jose Cuervo Especial Reposado Square",12,"$8.25","99.00"
"2014-09-02 00:00:00",5032,"Polk","The Patron Spirits Company","Patron Tequila Silver",2,"$40.50","81.00"
"2014-09-02 00:00:00",5036,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila",6,"$15.74","94.44"
"2014-09-02 00:00:00",5036,"Linn","The Patron Spirits Company","Patron Tequila Silver",5,"$40.50","202.50"
"2014-09-03 00:00:00",2113,"Webster","Luxco-St Louis","Juarez Tequila Silver",4,"$10.38","41.52"
"2014-09-03 00:00:00",2113,"Webster","The Patron Spirits Company","Patron Tequila Silver",1,"$40.50","40.50"
"2014-09-03 00:00:00",2178,"Allamakee","Proximo","1800 Silver Tequila",1,"$23.19","23.19"
"2014-09-03 00:00:00",2200,"Sac","Proximo","Jose Cuervo Especial Reposado Tequila",4,"$18.75","75.00"
"2014-09-03 00:00:00",2200,"Sac","Proximo","Jose Cuervo Tradicional Reposado Tequila",1,"$22.35","22.35"
"2014-09-03 00:00:00",2200,"Sac","Sazerac North America","Montezuma Gold Tequila",4,"$10.53","42.12"
"2014-09-03 00:00:00",2285,"Johnson","Proximo","Jose Cuervo Especial Silver",12,"$15.74","188.88"
"2014-09-03 00:00:00",2285,"Johnson","The Patron Spirits Company","Patron Silver Tequila",2,"$12.75","25.50"
"2014-09-03 00:00:00",2285,"Johnson","The Patron Spirits Company","Patron Tequila Silver",2,"$40.50","81.00"
"2014-09-03 00:00:00",2290,"Buena Vista","Brown-Forman Corporation","El Jimador Blanco Tequila",12,"$16.73","200.76"
"2014-09-03 00:00:00",2290,"Buena Vista","Brown-Forman Corporation","El Jimador Reposado Tequila",2,"$16.73","33.46"
"2014-09-03 00:00:00",2290,"Buena Vista","E AND J GALLO WINERY","Familia Camarena Silver",2,"$15.00","30.00"
"2014-09-03 00:00:00",2290,"Buena Vista","Jim Beam Brands","Hornitos Gold",2,"$19.68","39.36"
"2014-09-03 00:00:00",2290,"Buena Vista","Jim Beam Brands","Hornitos Lime Shot",2,"$19.68","39.36"
"2014-09-03 00:00:00",2290,"Buena Vista","Jim Beam Brands","Sauza Cien Anos Reposado",12,"$15.00","180.00"
"2014-09-03 00:00:00",2290,"Buena Vista","Luxco-St Louis","El Mayor Anejo Tequila",2,"$24.00","48.00"
"2014-09-03 00:00:00",2290,"Buena Vista","Luxco-St Louis","Juarez Tequila Gold",2,"$10.38","20.76"
"2014-09-03 00:00:00",2290,"Buena Vista","Proximo","Jose Cuervo Especial Reposado Square",4,"$8.25","33.00"
"2014-09-03 00:00:00",2290,"Buena Vista","Proximo","Jose Cuervo Especial Reposado Tequila",6,"$4.50","27.00"
"2014-09-03 00:00:00",2290,"Buena Vista","Sazerac Co. Inc.","Tortilla White Tequila",24,"$9.96","239.04"
"2014-09-03 00:00:00",2290,"Buena Vista","The Patron Spirits Company","Patron Tequila Silver",12,"$40.50","486.00"
"2014-09-03 00:00:00",2413,"Dubuque","Jim Beam Brands","Sauza Gold",12,"$17.33","207.96"
"2014-09-03 00:00:00",2413,"Dubuque","The Patron Spirits Company","Patron Tequila Silver",12,"$40.50","486.00"
"2014-09-03 00:00:00",2500,"Story","Brown-Forman Corporation","El Jimador Anejo Tequila",2,"$19.34","38.68"
"2014-09-03 00:00:00",2500,"Story","Brown-Forman Corporation","El Jimador Blanco Tequila",5,"$16.73","83.65"
"2014-09-03 00:00:00",2500,"Story","Brown-Forman Corporation","El Jimador Reposado Tequila",1,"$16.73","16.73"
"2014-09-03 00:00:00",2500,"Story","Brown-Forman Corporation","Herradura Silver",1,"$31.41","31.41"
"2014-09-03 00:00:00",2500,"Story","Campari(skyy)","Cabo Wabo Blanco",1,"$27.26","27.26"
"2014-09-03 00:00:00",2500,"Story","Campari(skyy)","Cabo Wabo Reposado",1,"$31.14","31.14"
"2014-09-03 00:00:00",2500,"Story","Diageo Americas","Don Julio Anejo Tequila",2,"$48.74","97.48"
"2014-09-03 00:00:00",2500,"Story","Diageo Americas","Don Julio Reposado",2,"$43.49","86.98"
"2014-09-03 00:00:00",2500,"Story","Luxco-St Louis","Juarez Tequila Gold",12,"$10.38","124.56"
"2014-09-03 00:00:00",2500,"Story","Monsieur Henri Wines Ltd.","Margaritaville Gold Tequila",4,"$10.27","41.08"
"2014-09-03 00:00:00",2500,"Story","Monsieur Henri Wines Ltd.","Margaritaville Silver Tequila",12,"$10.27","123.24"
"2014-09-03 00:00:00",2500,"Story","Proximo","1800 Anejo Tequila",3,"$29.25","87.75"
"2014-09-03 00:00:00",2500,"Story","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-09-03 00:00:00",2500,"Story","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$18.75","225.00"
"2014-09-03 00:00:00",2500,"Story","Proximo","Jose Cuervo Especial Silver",12,"$15.74","188.88"
"2014-09-03 00:00:00",2500,"Story","The Patron Spirits Company","Patron Tequila Silver Mini",2,"$30.45","60.90"
"2014-09-03 00:00:00",2501,"Story","Brown-Forman Corporation","El Jimador Anejo Tequila",6,"$19.34","116.04"
"2014-09-03 00:00:00",2501,"Story","Brown-Forman Corporation","El Jimador Blanco Tequila",4,"$16.73","66.92"
"2014-09-03 00:00:00",2501,"Story","Brown-Forman Corporation","El Jimador Reposado Tequila",4,"$16.73","66.92"
"2014-09-03 00:00:00",2501,"Story","Diageo Americas","Don Julio Blanco Tequila",2,"$39.74","79.48"
"2014-09-03 00:00:00",2501,"Story","E AND J GALLO WINERY","Familia Camarena Silver",4,"$15.00","60.00"
"2014-09-03 00:00:00",2501,"Story","Heaven Hill Distilleries Inc.","Lunazul Blanco",2,"$14.13","28.26"
"2014-09-03 00:00:00",2501,"Story","Jim Beam Brands","Hornitos Plata",4,"$19.68","78.72"
"2014-09-03 00:00:00",2501,"Story","Jim Beam Brands","Sauza Blue Reposado",4,"$15.75","63.00"
"2014-09-03 00:00:00",2501,"Story","Jim Beam Brands","Sauza Cien Anos Reposado",4,"$15.00","60.00"
"2014-09-03 00:00:00",2501,"Story","Proximo","1800 Reposado Tequila",2,"$23.19","46.38"
"2014-09-03 00:00:00",2501,"Story","Proximo","Jose Cuervo Especial Reposado Tequila",6,"$4.50","27.00"
"2014-09-03 00:00:00",2501,"Story","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-09-03 00:00:00",2501,"Story","Proximo","Jose Cuervo Especial Silver",12,"$15.74","188.88"
"2014-09-03 00:00:00",2501,"Story","Proximo","Jose Cuervo Especial Silver",12,"$18.75","225.00"
"2014-09-03 00:00:00",2501,"Story","The Patron Spirits Company","Patron Anejo",2,"$46.50","93.00"
"2014-09-03 00:00:00",2501,"Story","The Patron Spirits Company","Patron Tequila Silver",2,"$40.50","81.00"
"2014-09-03 00:00:00",2502,"Polk","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"$17.25","17.25"
"2014-09-03 00:00:00",2502,"Polk","Sazerac Co. Inc.","Tortilla White Tequila",12,"$9.30","111.60"
"2014-09-03 00:00:00",2502,"Polk","The Patron Spirits Company","Patron Reposado Tequila",3,"$42.00","126.00"
"2014-09-03 00:00:00",2505,"Boone","E AND J GALLO WINERY","Familia Camarena Reposado",12,"$15.00","180.00"
"2014-09-03 00:00:00",2505,"Boone","Proximo","1800 Reposado Tequila",2,"$23.19","46.38"
"2014-09-03 00:00:00",2505,"Boone","Proximo","Jose Cuervo Especial Reposado Tequila",8,"$4.50","36.00"
"2014-09-03 00:00:00",2512,"Johnson","Bacardi U.S.A. Inc.","Cazadores Reposado",3,"$26.25","78.75"
"2014-09-03 00:00:00",2512,"Johnson","Brown-Forman Corporation","El Jimador Blanco Tequila",12,"$16.73","200.76"
"2014-09-03 00:00:00",2512,"Johnson","Brown-Forman Corporation","El Jimador Reposado Tequila",24,"$16.73","401.52"
"2014-09-03 00:00:00",2512,"Johnson","Brown-Forman Corporation","Herradura Silver",3,"$31.41","94.23"
"2014-09-03 00:00:00",2512,"Johnson","Diageo Americas","Don Julio 1942",6,"$92.61","555.66"
"2014-09-03 00:00:00",2512,"Johnson","Jim Beam Brands","Hornitos Black Barrel",6,"$23.61","141.66"
"2014-09-03 00:00:00",2512,"Johnson","Jim Beam Brands","Hornitos Lime Shot",6,"$19.68","118.08"
"2014-09-03 00:00:00",2512,"Johnson","Jim Beam Brands","Sauza Blue Reposado",6,"$15.75","94.50"
"2014-09-03 00:00:00",2512,"Johnson","Jim Beam Brands","Tres Generaciones Anejo",6,"$31.50","189.00"
"2014-09-03 00:00:00",2512,"Johnson","Luxco-St Louis","Juarez Tequila Gold",216,"$10.38","2242.08"
"2014-09-03 00:00:00",2512,"Johnson","Luxco-St Louis","Juarez Tequila Silver",120,"$10.38","1245.60"
"2014-09-03 00:00:00",2512,"Johnson","Pernod Ricard USA/Austin Nichols","Olmeca Altos Plata",6,"$17.24","103.44"
"2014-09-03 00:00:00",2512,"Johnson","Proximo","El Zarco Silver",3,"$11.51","34.53"
"2014-09-03 00:00:00",2512,"Johnson","Proximo","Jose Cuervo Especial Reposado Tequila",24,"$18.75","450.00"
"2014-09-03 00:00:00",2512,"Johnson","Proximo","Jose Cuervo Especial Silver",3,"$8.25","24.75"
"2014-09-03 00:00:00",2512,"Johnson","Sidney Frank Importing Co.","Casamigos Blanco",6,"$40.26","241.56"
"2014-09-03 00:00:00",2512,"Johnson","The Patron Spirits Company","Patron Tequila Silver",24,"$40.50","972.00"
"2014-09-03 00:00:00",2512,"Johnson","The Patron Spirits Company","Patron Tequila Silver Mini",1,"$30.45","30.45"
"2014-09-03 00:00:00",2512,"Johnson","Trinchero Family Estates","Tres Agaves Anejo",6,"$30.26","181.56"
"2014-09-03 00:00:00",2512,"Johnson","Trinchero Family Estates","Tres Agaves Reposado",6,"$26.51","159.06"
"2014-09-03 00:00:00",2512,"Johnson","Wilson Daniels Ltd.","Corralejo Reposado Tequila",12,"$22.50","270.00"
"2014-09-03 00:00:00",2513,"Johnson","Brown-Forman Corporation","El Jimador Blanco Tequila",2,"$16.73","33.46"
"2014-09-03 00:00:00",2513,"Johnson","Brown-Forman Corporation","El Jimador Reposado Tequila",3,"$16.73","50.19"
"2014-09-03 00:00:00",2513,"Johnson","E AND J GALLO WINERY","Familia Camarena Silver",2,"$15.00","30.00"
"2014-09-03 00:00:00",2513,"Johnson","Luxco-St Louis","El Mayor Blanco",6,"$16.50","99.00"
"2014-09-03 00:00:00",2513,"Johnson","Luxco-St Louis","Juarez Tequila Silver",2,"$10.38","20.76"
"2014-09-03 00:00:00",2513,"Johnson","Proximo","Jose Cuervo Especial Reposado Flask",6,"$8.25","49.50"
"2014-09-03 00:00:00",2513,"Johnson","Proximo","Jose Cuervo Especial Reposado Tequila",6,"$30.38","182.28"
"2014-09-03 00:00:00",2513,"Johnson","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"$17.25","17.25"
"2014-09-03 00:00:00",2513,"Johnson","The Patron Spirits Company","Patron Tequila Silver",3,"$40.50","121.50"
"2014-09-03 00:00:00",2523,"Appanoose","Sazerac Co. Inc.","Tortilla White Tequila",12,"$9.96","119.52"
"2014-09-03 00:00:00",2523,"Appanoose","The Patron Spirits Company","Patron Tequila Silver",2,"$40.50","81.00"
"2014-09-03 00:00:00",2524,"Dubuque","Jim Beam Brands","Hornitos Lime Shot",4,"$19.68","78.72"
"2014-09-03 00:00:00",2524,"Dubuque","Luxco-St Louis","Juarez Tequila Gold",12,"$10.38","124.56"
"2014-09-03 00:00:00",2524,"Dubuque","Proximo","Jose Cuervo Especial Reposado Square",3,"$8.25","24.75"
"2014-09-03 00:00:00",2524,"Dubuque","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$18.75","225.00"
"2014-09-03 00:00:00",2524,"Dubuque","Sazerac Co. Inc.","Tortilla Gold Tequila",3,"$9.30","27.90"
"2014-09-03 00:00:00",2536,"Polk","Diageo Americas","Peligroso Anejo",3,"$30.00","90.00"
"2014-09-03 00:00:00",2536,"Polk","Diageo Americas","Peligroso Cinnamon",3,"$17.25","51.75"
"2014-09-03 00:00:00",2536,"Polk","Diageo Americas","Peligroso Reposado",3,"$26.25","78.75"
"2014-09-03 00:00:00",2536,"Polk","Diageo Americas","Peligroso Silver",3,"$22.50","67.50"
"2014-09-03 00:00:00",2536,"Polk","Luxco-St Louis","El Mayor Blanco",6,"$16.50","99.00"
"2014-09-03 00:00:00",2536,"Polk","Pernod Ricard USA/Austin Nichols","Olmeca Altos Reposado",6,"$17.24","103.44"
"2014-09-03 00:00:00",2536,"Polk","Sazerac Co. Inc.","Calle Azul De Agave Anejo",12,"$15.00","180.00"
"2014-09-03 00:00:00",2543,"Wapello","Brown-Forman Corporation","El Jimador Reposado Tequila",3,"$16.73","50.19"
"2014-09-03 00:00:00",2543,"Wapello","Diageo Americas","Don Julio 70th Anniversary",2,"$48.63","97.26"
"2014-09-03 00:00:00",2543,"Wapello","Diageo Americas","Don Julio Anejo Tequila",2,"$48.74","97.48"
"2014-09-03 00:00:00",2543,"Wapello","Jim Beam Brands","Hornitos Gold",1,"$23.61","23.61"
"2014-09-03 00:00:00",2543,"Wapello","Jim Beam Brands","Sauza Blanco Silver",2,"$13.40","26.80"
"2014-09-03 00:00:00",2543,"Wapello","Jim Beam Brands","Sauza Blue Silver",12,"$15.75","189.00"
"2014-09-03 00:00:00",2543,"Wapello","Luxco-St Louis","Juarez Tequila Gold",36,"$10.38","373.68"
"2014-09-03 00:00:00",2543,"Wapello","Phillips Beverage Company","Cabrito Reposado",1,"$16.49","16.49"
"2014-09-03 00:00:00",2543,"Wapello","Proximo","Jose Cuervo Especial Reposado Flask",2,"$8.25","16.50"
"2014-09-03 00:00:00",2543,"Wapello","Proximo","Jose Cuervo Especial Reposado Tequila",3,"$18.75","56.25"
"2014-09-03 00:00:00",2543,"Wapello","Proximo","Jose Cuervo Especial Silver",2,"$8.25","16.50"
"2014-09-03 00:00:00",2543,"Wapello","Proximo","Jose Cuervo Especial Silver",12,"$15.74","188.88"
"2014-09-03 00:00:00",2543,"Wapello","The Patron Spirits Company","Patron Silver Tequila",2,"$12.75","25.50"
"2014-09-03 00:00:00",2543,"Wapello","The Patron Spirits Company","Patron Silver Tequila",3,"$21.00","63.00"
"2014-09-03 00:00:00",2543,"Wapello","Wilson Daniels Ltd.","Corralejo Reposado Tequila",2,"$22.50","45.00"
"2014-09-03 00:00:00",2545,"Johnson","Brown-Forman Corporation","El Jimador Blanco Tequila",3,"$16.73","50.19"
"2014-09-03 00:00:00",2545,"Johnson","Luxco-St Louis","El Mayor Reposado",6,"$20.25","121.50"
"2014-09-03 00:00:00",2545,"Johnson","Monsieur Henri Wines Ltd.","Margaritaville Silver Tequila",4,"$10.27","41.08"
"2014-09-03 00:00:00",2545,"Johnson","Proximo","1800 Anejo Tequila",2,"$29.25","58.50"
"2014-09-03 00:00:00",2545,"Johnson","Proximo","Jose Cuervo Especial Reposado Tequila",3,"$4.50","13.50"
"2014-09-03 00:00:00",2545,"Johnson","Proximo","Jose Cuervo Especial Reposado Tequila",6,"$18.75","112.50"
"2014-09-03 00:00:00",2545,"Johnson","The Patron Spirits Company","Patron Reposado Tequila",1,"$42.00","42.00"
"2014-09-03 00:00:00",2548,"Polk","Luxco-Cleveland","La Prima Tequila/gold",6,"$17.51","105.06"
"2014-09-03 00:00:00",2548,"Polk","Monsieur Henri Wines Ltd.","Margaritaville Gold Tequila",12,"$10.27","123.24"
"2014-09-03 00:00:00",2548,"Polk","Proximo","Jose Cuervo Especial Silver",12,"$15.74","188.88"
"2014-09-03 00:00:00",2548,"Polk","The Patron Spirits Company","Patron Tequila Silver",12,"$40.50","486.00"
"2014-09-03 00:00:00",2551,"Lucas","Luxco-St Louis","Juarez Tequila Silver",3,"$9.75","29.25"
"2014-09-03 00:00:00",2551,"Lucas","Monsieur Henri Wines Ltd.","Margaritaville Silver Tequila",4,"$10.27","41.08"
"2014-09-03 00:00:00",2559,"Monroe","Luxco-St Louis","Juarez Tequila Gold",12,"$9.75","117.00"
"2014-09-03 00:00:00",2559,"Monroe","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-09-03 00:00:00",2566,"Marion","Campari(skyy)","Cabo Wabo Blanco",6,"$27.26","163.56"
"2014-09-03 00:00:00",2566,"Marion","Campari(skyy)","Cabo Wabo Reposado",12,"$31.14","373.68"
"2014-09-03 00:00:00",2566,"Marion","The Patron Spirits Company","Patron Tequila Silver",3,"$40.50","121.50"
"2014-09-03 00:00:00",2568,"Linn","Luxco-St Louis","Juarez Tequila Silver",12,"$9.75","117.00"
"2014-09-03 00:00:00",2568,"Linn","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-09-03 00:00:00",2568,"Linn","Proximo","Jose Cuervo Especial Silver",12,"$15.74","188.88"
"2014-09-03 00:00:00",2572,"Black Hawk","Diageo Americas","Don Julio Reposado",2,"$43.49","86.98"
"2014-09-03 00:00:00",2572,"Black Hawk","E AND J GALLO WINERY","Familia Camarena Silver",4,"$15.00","60.00"
"2014-09-03 00:00:00",2572,"Black Hawk","Pernod Ricard USA/Austin Nichols","Olmeca Altos Plata",3,"$17.24","51.72"
"2014-09-03 00:00:00",2572,"Black Hawk","Proximo","Jose Cuervo Especial Reposado Square",4,"$8.25","33.00"
"2014-09-03 00:00:00",2572,"Black Hawk","Proximo","Jose Cuervo Especial Reposado Tequila",12,"$15.74","188.88"
"2014-09-03 00:00:00",2572,"Black Hawk","The Patron Spirits Company","Patron Tequila Silver Mini",1,"$30.45","30.45"
"2014-09-03 00:00:00",2576,"Buena Vista","Brown-Forman Corporation","El Jimador Anejo Tequila",2,"$19.34","38.68"
"2014-09-03 00:00:00",2576,"Buena Vista","Brown-Forman Corporation","El Jimador Reposado Tequila",3,"$16.73","50.19"
"2014-09-03 00:00:00",2576,"Buena Vista","Campari(skyy)","Cabo Wabo Blanco",1,"$27.26","27.26"
"2014-09-03 00:00:00",2576,"Buena Vista","Campari(skyy)","Cabo Wabo Reposado",1,"$31.14","31.14"
"2014-09-03 00:00:00",2576,"Buena Vista","Proximo","Jose Cuervo Especial Reposado Flask",3,"$8.25","24.75"
"2014-09-03 00:00:00",2576,"Buena Vista","Sazerac Co. Inc.","Tortilla White Tequila",1,"$18.96","18.96"
"2014-09-03 00:00:00",2585,"Kossuth","Jim Beam Brands","Hornitos Gold",2,"$19.68","39.36"
"2014-09-03 00:00:00",2585,"Kossuth","Jim Beam Brands","Hornitos Plata",2,"$19.68","39.36"
"2014-09-03 00:00:00",2585,"Kossuth","Proximo","1800 Reposado Tequila",1,"$23.19","23.19"
"2014-09-03 00:00:00",2585,"Kossuth","The Patron Spirits Company","Patron Tequila Silver",3,"$40.50","121.50"
"2014-09-03 00:00:00",2585,"Kossuth","Trinchero Family Estates","Tres Agaves Blanco",2,"$22.76","45.52"
"2014-09-03 00:00:00",2594,"Woodbury","Jim Beam Brands","Hornitos Gold",6,"$19.68","118.08"
"2014-09-03 00:00:00",2594,"Woodbury","Jim Beam Brands","Hornitos Lime Shot",12,"$19.68","236.16"
"2014-09-03 00:00:00",2594,"Woodbury","Jim Beam Brands","Hornitos Plata",6,"$19.68","118.08"
"2014-09-03 00:00:00",2594,"Woodbury","Jim Beam Brands","Sauza 901 Silver",6,"$23.61","141.66"
"2014-09-03 00:00:00",2594,"Woodbury","Jim Beam Brands","Sauza Blanco Silver",12,"$13.40","160.80"
"2014-09-03 00:00:00",2594,"Woodbury","Proximo","Jose Cuervo Especial Silver",1,"$15.74","15.74"
"2014-09-03 00:00:00",2594,"Woodbury","The Patron Spirits Company","Patron Reposado Tequila",1,"$42.00","42.00"
"2014-09-03 00:00:00",2594,"Woodbury","Wilson Daniels Ltd.","Corralejo Reposado Tequila",2,"$22.50","45.00"
"2014-09-03 00:00:00",2596,"Wapello","Jim Beam Brands","Sauza Gold",2,"$13.40","26.80"
"2014-09-03 00:00:00",2596,"Wapello","Proximo","1800 Silver Tequila",3,"$23.19","69.57"
"2014-09-03 00:00:00",2599,"Johnson","Jim Beam Brands","Sauza 901 Silver",6,"$23.61","141.66"
"2014-09-03 00:00:00",2599,"Johnson","Jim Beam Brands","Sauza Cien Anos Reposado",2,"$15.00","30.00"
"2014-09-03 00:00:00",2599,"Johnson","Jim Beam Brands","Sauza Gold",12,"$17.33","207.96"
"2014-09-03 00:00:00",2599,"Johnson","Luxco-St Louis","El Mayor Anejo Tequila",2,"$24.00","48.00"
"2014-09-03 00:00:00",2599,"Johnson","Luxco-St Louis","El Mayor Reposado",2,"$20.25","40.50"
"2014-09-03 00:00:00",2599,"Johnson","Luxco-St Louis","Juarez Tequila Gold",12,"$10.38","124.56"
"2014-09-03 00:00:00",2599,"Johnson","Proximo","Jose Cuervo Especial Reposado Tequila Mini",1,"$17.25","17.25"
"2014-09-03 00:00:00",2600,"Mahaska","Monsieur Henri Wines Ltd.","Margaritaville Gold Tequila",2,"$10.27","20.54"
"2014-09-03 00:00:00",2603,"Scott","Campari(skyy)","Cabo Wabo Blanco",1,"$27.26","27.26"
